dataset,id,question,question_type,expected_behavior,expected_answer,expected_answer_regex,required_phrases,gold_evidence_labels,cannot_answer,answer_text,answer_citations,has_citations,citation_validity,citation_overlaps_gold_evidence,verification_passed,pass_overall_full,pass_overall_retrieval,pass_refusal_rule,pass_citation_rule,pass_expected_doc_rule,pass_evidence_recall_rule,pass_expected_value_rule,pass_citation_overlap_rule,pass_verification_rule,context_precision_doc,context_recall_doc,context_precision_ranked_full,context_precision_ranked_retrieval,evidence_recall_at_k_full,evidence_recall_at_k_retrieval,evidence_mrr_full,evidence_mrr_retrieval,evidence_ndcg_at_k_full,evidence_ndcg_at_k_retrieval,evidence_coverage_full,evidence_coverage_retrieval,evidence_recall_before_rerank,evidence_recall_after_rerank,reranker_dropped_evidence,retrieval_contains_expected_value,retrieval_contains_required_phrases,answer_matches_expected_value,corpus_contains_expected_value,corpus_contains_required_phrases,retrieval_missed_existing_value
silver,s118,"According to the Recruitment and Selection Policy, how many referees must candidates provide and what must one of them be?",procedure,answer,two; current or most recent employer,,,Recruitment_and_Selection_Policy.txt,True,I cannot determine how many referees candidates must provide or what one of them must be because the provided excerpts only show the start of the References section and do not include the policy’s requirements about the number or type of referees.[docs/txt/Recruitment_and_Selection_Policy.txt:301-372],docs/txt/Recruitment_and_Selection_Policy.txt:301-372,True,True,True,True,False,True,False,True,True,True,False,False,True,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s119,"According to the Recruitment and Selection Policy, how many working days’ notice must shortlisted candidates be given for an interview?",procedure,answer,three; working days,,,Recruitment_and_Selection_Policy.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s120,"In the Equality and Diversity Policy, what is the aim of the policy?",definition,answer,,(?is)(?=.*less favourable treatment)(?=.*(unfair|unlawful).*(discrimination)),,Equality_Diversity.txt,True,,,False,,,True,False,True,False,True,True,True,False,False,True,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s121,Who has particular responsibility for implementing and monitoring the Equality and Diversity in Employment Policy?,procedure,answer,Town Clerk,,,Equality_Diversity.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s122,How often will the Equality and Diversity Policy be monitored and reviewed?,metadata,answer,annually,,,Equality_Diversity.txt,False,The Equality and Diversity Policy will be monitored and reviewed annually or as required.[docs/txt/Equality_Diversity.txt:1-120],docs/txt/Equality_Diversity.txt:1-120,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s123,"According to the Employee Handbook, does the handbook form part of the Contract of Employment?",definition,answer,does not form part; Contract takes precedence,,,Employee_Handbook.txt,True,"The provided excerpts from the Employee Handbook do not state whether the handbook as a whole forms part of the Contract of Employment, so this cannot be confirmed from the supplied sources.[docs/txt/Employee_Handbook.txt:1-120][docs/txt/Employee_Handbook.txt:701-820]",docs/txt/Employee_Handbook.txt:1-120; docs/txt/Employee_Handbook.txt:701-820,True,True,True,True,False,True,False,True,True,True,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s124,How long do you have to appeal after the outcome of a disciplinary hearing (Employee Handbook)?,procedure,answer,,(?i)\bwithin\s+five\s+(?:working\s+)?days\b,,Employee_Handbook.txt,True,The provided excerpts from the Employee Handbook do not state how long you have to appeal after the outcome of a disciplinary hearing.[docs/txt/Employee_Handbook.txt:2501-2620],docs/txt/Employee_Handbook.txt:2501-2620,True,True,True,True,False,True,False,True,True,True,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s125,"For the Data Protection - Employees policy, state the Responsible Committee and the 'Last updated' month/year.",multi,answer,PERSONNEL; 03/2024,,,Data_Protection_-_Employees.txt,False,PERSONNEL.[docs/txt/Data_Protection_-_Employees.txt:1-100],docs/txt/Data_Protection_-_Employees.txt:1-100,True,True,True,True,False,True,True,True,True,True,False,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s126,"For the Recruitment and Selection Policy, state the Responsible Committee and the minimum advertising period for vacancies.",multi,answer,PERSONNEL; two weeks,,,Recruitment_and_Selection_Policy.txt,False,PERSONNEL.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,False,True,True,True,True,True,False,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s127,"Under the IT Acceptable Use policy, is personal use permitted and what 2FA app is referenced for remote employees?",multi,answer,not permitted; Duo Mobile,,,Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s128,Do these council policy documents include Terraform modules for AWS?,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s129,What is the SHA256 hash of the Employee Handbook PDF?,out_of_scope,refuse,,,,,True,I cannot determine the SHA256 hash of the Employee Handbook PDF from the provided sources because they only contain extracted text content and do not include any SHA256 checksum or the PDF binary needed to compute one.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s130,Provide the latest Bitcoin price and a prediction for next week.,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s131,How do I enable two-factor authentication on my personal Gmail account?,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s132,Write a bash script that lists files in a directory.,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s133,Explain how to change a car tire.,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s134,What is the schedule for the 2026 Premier League season?,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s135,Create a simple invoice template (fields and layout).,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s136,Tell me the CEO of OpenAI right now.,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s137,How do I bake sourdough bread?,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s138,Give me the latest UK immigration law changes this month.,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s139,What are the best restaurants near me?,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s140,What is the total budget of Saltash Town Council in 2026?,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s141,Summarize Saltash Town Council meeting minutes from January 2026.,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s142,Does the policy pack mention 'CrewAI' anywhere?,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
